"Label","Location","Type","Size","Namespace"
"s_bable_r_805c3eab","805c3eab","string","8","Global"
"s_bable_805c3eb3","805c3eb3","string","6","Global"
"switchdataD_805c3ee8","805c3ee8","pointer","4","switchD_805c05c4"
"","805c3eec","pointer","4",""
"","805c3ef0","pointer","4",""
"","805c3ef4","pointer","4",""
"","805c3ef8","pointer","4",""
"","805c3efc","pointer","4",""
"","805c3f00","pointer","4",""
"","805c3f04","pointer","4",""
"switchdataD_805c3f08","805c3f08","pointer","4","switchD_805c168c"
"","805c3f0c","pointer","4",""
"","805c3f10","pointer","4",""
"","805c3f14","pointer","4",""
"","805c3f18","pointer","4",""
"","805c3f1c","pointer","4",""
"","805c3f20","pointer","4",""
"","805c3f24","pointer","4",""
"","805c3f28","pointer","4",""
"","805c3f2c","pointer","4",""
"switchdataD_805c3f30","805c3f30","undefined *","4","switchD_805c2790"
"","805c3f34","undefined *","4",""
"","805c3f38","undefined *","4",""
"","805c3f3c","undefined *","4",""
"","805c3f40","undefined *","4",""
"","805c3f44","undefined *","4",""
"","805c3f48","undefined *","4",""
"","805c3f4c","pointer","4",""
"","805c3f50","pointer","4",""
"","805c3f54","pointer","4",""
"","805c3f58","pointer","4",""
"DAT_805c3f9c","805c3f9c","undefined1","1","Global"
"fire_j$6330","805c3f9d","undefined1","1","d_a_bl"
"DAT_805c3fa8","805c3fa8","undefined4","4","Global"
"DAT_805c3fac","805c3fac","undefined4","4","Global"
"profile_method_class_805c3fd0","805c3fd0","profile_method_class","32","Global"
"f_pc_profile__Profile_Actor_805c3ff0","805c3ff0","f_pc_profile__Profile_Actor","48","Global"
"__vt","805c4021","undefined1","1","JPACallBackBase<JPABaseEmitter*>"
"","805c4028","undefined *","4",""
"","805c402c","undefined *","4",""
"","805c4030","undefined *","4",""
"","805c4034","undefined *","4",""
"","805c4038","undefined *","4",""
"__vt","805c403d","undefined1","1","dPa_levelEcallBack"
"","805c4044","undefined *","4",""
"","805c4048","undefined *","4",""
"","805c404c","undefined *","4",""
"","805c4050","undefined *","4",""
"","805c4054","undefined *","4",""
"__vt","805c405d","undefined1","1","cM2dGCir"
"__vt","805c4069","undefined1","1","cM3dGCir"
"__vt","805c4075","undefined1","1","dBgS_AcchCir"
"__vt","805c4081","undefined1","1","cCcD_GStts"
"__vt","805c408d","undefined1","1","dCcD_GStts"
"__vt","805c4099","undefined1","1","dCcD_Cyl"
"","805c40a0","undefined *","4",""
"","805c40a4","undefined *","4",""
"","805c40a8","undefined *","4",""
"","805c40ac","undefined *","4",""
"","805c40b0","undefined *","4",""
"","805c40b4","undefined *","4",""
"","805c40b8","undefined *","4",""
"","805c40bc","undefined *","4",""
"","805c40c8","undefined *","4",""
"","805c40cc","undefined *","4",""
"","805c40d0","undefined *","4",""
"","805c40d4","undefined *","4",""
"","805c40d8","undefined *","4",""
"","805c40dc","undefined *","4",""
"","805c40e0","undefined *","4",""
"","805c40e4","undefined *","4",""
"","805c40e8","undefined *","4",""
"","805c40ec","undefined *","4",""
"","805c40f0","undefined *","4",""
"","805c40f4","undefined *","4",""
"","805c40f8","undefined *","4",""
"","805c40fc","undefined *","4",""
"","805c4100","undefined *","4",""
"","805c4104","undefined *","4",""
"","805c4108","undefined *","4",""
"","805c410c","undefined *","4",""
"","805c4110","undefined *","4",""
"__vt","805c4121","undefined1","1","cM3dGCyl"
"__vt","805c412d","undefined1","1","dCcD_Sph"
"","805c4134","undefined *","4",""
"","805c4138","undefined *","4",""
"","805c413c","undefined *","4",""
"","805c4140","undefined *","4",""
"","805c4144","undefined *","4",""
"","805c4148","undefined *","4",""
"","805c414c","undefined *","4",""
"","805c4150","undefined *","4",""
"","805c415c","undefined *","4",""
"","805c4160","undefined *","4",""
"","805c4164","undefined *","4",""
"","805c4168","undefined *","4",""
"","805c416c","undefined *","4",""
"","805c4170","undefined *","4",""
"","805c4174","undefined *","4",""
"","805c4178","undefined *","4",""
"","805c417c","undefined *","4",""
"","805c4180","undefined *","4",""
"","805c4184","undefined *","4",""
"","805c4188","undefined *","4",""
"","805c418c","undefined *","4",""
"","805c4190","undefined *","4",""
"","805c4194","undefined *","4",""
"","805c4198","undefined *","4",""
"","805c419c","undefined *","4",""
"","805c41a0","undefined *","4",""
"","805c41a4","undefined *","4",""
"__vt","805c41b5","undefined1","1","cM3dGSph"
"__vt","805c41c1","undefined1","1","cM3dGAab"
"__vt","805c41cd","undefined1","1","cCcD_ShapeAttr"
"__vt","805c4221","undefined1","1","dBgS_ObjAcch"
"__vt","805c4245","undefined1","1","mDoExt_btkAnm"
"__vt","805c4251","undefined1","1","mDoExt_baseAnm"
"__vt","805c425d","undefined1","1","dBgS_LinChk"
"__vt","805c428d","undefined1","1","dBgS_Chk"
"__vt","805c42a5","undefined1","1","dBgS_GrpPassChk"
"__vt","805c42b1","undefined1","1","cBgS_GrpPassChk"
"__vt","805c42bd","undefined1","1","dBgS_PolyPassChk"
"__vt","805c42c9","undefined1","1","cBgS_PolyPassChk"
"__vt","805c42d5","undefined1","1","cM3dGLin"
"__vt","805c42e1","undefined1","1","cBgS_LinChk"
"__vt","805c42f9","undefined1","1","cBgS_PolyInfo"
"PTR___sinit_d_a_bmd_cpp_805cb7ec","805cb7ec","pointer","4","Global"
"__destroy_global_chain_reference","805cb7f4","pointer","4","global_destructor_chain"
"@4168","805cb7fc","undefined4","4","d_a_bmd"
"@4169","805cb800","undefined4","4","d_a_bmd"
"@4170","805cb804","undefined4","4","d_a_bmd"
"@4314","805cb808","undefined4","4","d_a_bmd"
"@4315","805cb80c","undefined4","4","d_a_bmd"
"@4333","805cb810","undefined4","4","d_a_bmd"
"@4543","805cb814","undefined4","4","d_a_bmd"
"@4544","805cb818","undefined4","4","d_a_bmd"
"@4545","805cb81c","undefined4","4","d_a_bmd"
"@4546","805cb820","undefined4","4","d_a_bmd"
"@4547","805cb824","undefined4","4","d_a_bmd"
"@4548","805cb828","undefined4","4","d_a_bmd"
"@4549","805cb82c","undefined4","4","d_a_bmd"
"@4550","805cb830","undefined4","4","d_a_bmd"
"@4551","805cb834","undefined4","4","d_a_bmd"
"@4652","805cb838","undefined4","4","d_a_bmd"
"@4653","805cb83c","undefined4","4","d_a_bmd"
"@4654","805cb840","undefined4","4","d_a_bmd"
"@4655","805cb844","undefined4","4","d_a_bmd"
"@4656","805cb848","undefined4","4","d_a_bmd"
"@4680","805cb84c","undefined4","4","d_a_bmd"
"@4681","805cb850","undefined4","4","d_a_bmd"
"@4769","805cb854","undefined4","4","d_a_bmd"
"@4770","805cb858","undefined4","4","d_a_bmd"
"@4951","805cb85c","undefined8","8","d_a_bmd"
"@4952","805cb864","undefined8","8","d_a_bmd"
"@5227","805cb86c","undefined4","4","d_a_bmd"
"@5228","805cb870","undefined4","4","d_a_bmd"
"@5229","805cb874","undefined4","4","d_a_bmd"
"@5230","805cb878","undefined4","4","d_a_bmd"
"@5231","805cb87c","undefined4","4","d_a_bmd"
"@5232","805cb880","undefined4","4","d_a_bmd"
"@5233","805cb884","undefined4","4","d_a_bmd"
"@5333","805cb888","undefined4","4","d_a_bmd"
"@5450","805cb88c","undefined4","4","d_a_bmd"
"@5451","805cb890","undefined4","4","d_a_bmd"
"@5452","805cb894","undefined4","4","d_a_bmd"
"@5453","805cb898","undefined4","4","d_a_bmd"
"@5454","805cb89c","undefined4","4","d_a_bmd"
"@5455","805cb8a0","undefined4","4","d_a_bmd"
"@5457","805cb8a4","undefined8","8","d_a_bmd"
"@5511","805cb8ac","undefined4","4","d_a_bmd"
"@5938","805cb8b0","undefined4","4","d_a_bmd"
"@5939","805cb8b4","undefined4","4","d_a_bmd"
"@5940","805cb8b8","undefined4","4","d_a_bmd"
"@5941","805cb8bc","undefined4","4","d_a_bmd"
"@5942","805cb8c0","undefined4","4","d_a_bmd"
"@5943","805cb8c4","undefined4","4","d_a_bmd"
"@5944","805cb8c8","undefined4","4","d_a_bmd"
"@5945","805cb8cc","undefined4","4","d_a_bmd"
"@5946","805cb8d0","undefined4","4","d_a_bmd"
"@5947","805cb8d4","undefined4","4","d_a_bmd"
"@5948","805cb8d8","undefined4","4","d_a_bmd"
"@5949","805cb8dc","undefined4","4","d_a_bmd"
"@5950","805cb8e0","undefined4","4","d_a_bmd"
"@5951","805cb8e4","undefined4","4","d_a_bmd"
"@5952","805cb8e8","undefined4","4","d_a_bmd"
"@5953","805cb8ec","undefined4","4","d_a_bmd"
"@5954","805cb8f0","undefined4","4","d_a_bmd"
"@5955","805cb8f4","undefined4","4","d_a_bmd"
"@5956","805cb8f8","undefined4","4","d_a_bmd"
"@5957","805cb8fc","undefined4","4","d_a_bmd"
"@5958","805cb900","undefined4","4","d_a_bmd"
"@5959","805cb904","undefined4","4","d_a_bmd"
"@5960","805cb908","undefined4","4","d_a_bmd"
"@5961","805cb90c","undefined4","4","d_a_bmd"
"@5962","805cb910","undefined4","4","d_a_bmd"
"@5963","805cb914","undefined4","4","d_a_bmd"
"@5964","805cb918","undefined4","4","d_a_bmd"
"@5965","805cb91c","undefined4","4","d_a_bmd"
"@5966","805cb920","undefined4","4","d_a_bmd"
"@5967","805cb924","undefined4","4","d_a_bmd"
"@5968","805cb928","undefined4","4","d_a_bmd"
"@5969","805cb92c","undefined4","4","d_a_bmd"
"@5970","805cb930","undefined4","4","d_a_bmd"
"@5971","805cb934","undefined4","4","d_a_bmd"
"@5972","805cb938","undefined4","4","d_a_bmd"
"@5973","805cb93c","undefined4","4","d_a_bmd"
"@5974","805cb940","undefined4","4","d_a_bmd"
"@5975","805cb944","undefined4","4","d_a_bmd"
"@5976","805cb948","undefined4","4","d_a_bmd"
"@5977","805cb94c","undefined4","4","d_a_bmd"
"@5978","805cb950","undefined4","4","d_a_bmd"
"@5979","805cb954","undefined4","4","d_a_bmd"
"@5980","805cb958","undefined4","4","d_a_bmd"
"@5981","805cb95c","undefined4","4","d_a_bmd"
"@5982","805cb960","undefined4","4","d_a_bmd"
"@5983","805cb964","undefined4","4","d_a_bmd"
"@5984","805cb968","undefined4","4","d_a_bmd"
"@5985","805cb96c","undefined4","4","d_a_bmd"
"@5998","805cb970","undefined4","4","d_a_bmd"
"@5999","805cb974","undefined4","4","d_a_bmd"
"@6000","805cb978","undefined4","4","d_a_bmd"
"@6109","805cb97c","undefined4","4","d_a_bmd"
"@6110","805cb980","undefined4","4","d_a_bmd"
"@6111","805cb984","undefined4","4","d_a_bmd"
"@6112","805cb988","undefined4","4","d_a_bmd"
"@6113","805cb98c","undefined4","4","d_a_bmd"
"@6114","805cb990","undefined4","4","d_a_bmd"
"@6115","805cb994","undefined4","4","d_a_bmd"
"s_K_MAIN_COUNT_%d_805cb99f","805cb99f","string","17","Global"
"s_K_SUB_COUNT_%d_805cb9b0","805cb9b0","string","17","Global"
"s_Boss02_805cb9c1","805cb9c1","string","7","Global"
"s_Field_805cb9c8","805cb9c8","string","6","Global"
"s_Dungeon_805cb9ce","805cb9ce","string","8","Global"
"s_d_a_bmd.cpp_805cb9d6","805cb9d6","string","12","Global"
"s_i_this->pm_bgw[5]_!=_0_805cb9e2","805cb9e2","string","23","Global"
"s_i_this->pm_bgw[i]_!=_0_805cb9fe","805cb9fe","string","23","Global"
"jno$4354","805cba4c","undefined4","4","d_a_bmd"
"jno$4787","805cba60","undefined4","4","d_a_bmd"
"@5334","805cba74","undefined *","4","d_a_bmd"
"switchdataD_805cba78","805cba78","undefined *","4","switchD_805c72ac"
"","805cba7c","undefined *","4",""
"","805cba80","undefined *","4",""
"","805cba84","undefined *","4",""
"","805cba88","undefined *","4",""
"","805cba8c","undefined *","4",""
"","805cba90","pointer","4",""
"","805cba94","pointer","4",""
"","805cba98","pointer","4",""
"","805cba9c","pointer","4",""
"@5512","805cbaa0","undefined *","4","d_a_bmd"
"","805cbaa4","undefined *","4",""
"","805cbaa8","undefined *","4",""
"","805cbaac","undefined *","4",""
"","805cbab0","pointer","4",""
"","805cbab4","pointer","4",""
"","805cbab8","pointer","4",""
"","805cbabc","pointer","4",""
"","805cbac0","pointer","4",""
"","805cbac4","pointer","4",""
"","805cbac8","pointer","4",""
"","805cbacc","pointer","4",""
"eff_name","805cbad0","undefined2","2","d_a_bmd"
"eff_joint","805cbad8","undefined2","2","d_a_bmd"
"body_sph_src$6385","805cbae0","dCcD_SrcSph","64","d_a_bmd"
"core_sph_src$6386","805cbb20","dCcD_SrcSph","64","d_a_bmd"
"co_cyl_src$6387","805cbb60","dCcD_SrcCyl","68","d_a_bmd"
"l_daBmd_Method","805cbba4","profile_method_class","32","d_a_bmd"
"g_profile_BMD","805cbbc4","f_pc_profile__Profile_Actor","48","d_a_bmd"
"__vt","805cbc00","undefined1","1","cM2dGCir"
"__vt","805cbc0c","undefined1","1","cM3dGCir"
"__vt","805cbc18","undefined1","1","dBgS_AcchCir"
"__vt","805cbc24","undefined1","1","cCcD_GStts"
"__vt","805cbc30","undefined1","1","dCcD_GStts"
"__vt","805cbc3c","undefined1","1","JPACallBackBase<JPABaseEmitter*>"
"","805cbc44","undefined *","4",""
"","805cbc48","undefined *","4",""
"","805cbc4c","undefined *","4",""
"","805cbc50","undefined *","4",""
"","805cbc54","undefined *","4",""
"__vt","805cbc58","undefined1","1","dPa_levelEcallBack"
"","805cbc60","undefined *","4",""
"","805cbc64","undefined *","4",""
"","805cbc68","undefined *","4",""
"","805cbc6c","undefined *","4",""
"","805cbc70","undefined *","4",""
"__vt","805cbc78","undefined1","1","dCcD_Cyl"
"","805cbc80","undefined *","4",""
"","805cbc84","undefined *","4",""
"","805cbc88","undefined *","4",""
"","805cbc8c","undefined *","4",""
"","805cbc90","undefined *","4",""
"","805cbc94","undefined *","4",""
"","805cbc98","undefined *","4",""
"","805cbc9c","undefined *","4",""
"","805cbca8","undefined *","4",""
"","805cbcac","undefined *","4",""
"","805cbcb0","undefined *","4",""
"","805cbcb4","undefined *","4",""
"","805cbcb8","undefined *","4",""
"","805cbcbc","undefined *","4",""
"","805cbcc0","undefined *","4",""
"","805cbcc4","undefined *","4",""
"","805cbcc8","undefined *","4",""
"","805cbccc","undefined *","4",""
"","805cbcd0","undefined *","4",""
"","805cbcd4","undefined *","4",""
"","805cbcd8","undefined *","4",""
"","805cbcdc","undefined *","4",""
"","805cbce0","undefined *","4",""
"","805cbce4","undefined *","4",""
"","805cbce8","undefined *","4",""
"","805cbcec","undefined *","4",""
"","805cbcf0","undefined *","4",""
"__vt","805cbd00","undefined1","1","cM3dGCyl"
"__vt","805cbd0c","undefined1","1","dCcD_Sph"
"","805cbd14","undefined *","4",""
"","805cbd18","undefined *","4",""
"","805cbd1c","undefined *","4",""
"","805cbd20","undefined *","4",""
"","805cbd24","undefined *","4",""
"","805cbd28","undefined *","4",""
"","805cbd2c","undefined *","4",""
"","805cbd30","undefined *","4",""
"","805cbd3c","undefined *","4",""
"","805cbd40","undefined *","4",""
"","805cbd44","undefined *","4",""
"","805cbd48","undefined *","4",""
"","805cbd4c","undefined *","4",""
"","805cbd50","undefined *","4",""
"","805cbd54","undefined *","4",""
"","805cbd58","undefined *","4",""
"","805cbd5c","undefined *","4",""
"","805cbd60","undefined *","4",""
"","805cbd64","undefined *","4",""
"","805cbd68","undefined *","4",""
"","805cbd6c","undefined *","4",""
"","805cbd70","undefined *","4",""
"","805cbd74","undefined *","4",""
"","805cbd78","undefined *","4",""
"","805cbd7c","undefined *","4",""
"","805cbd80","undefined *","4",""
"","805cbd84","undefined *","4",""
"__vt","805cbd94","undefined1","1","cM3dGSph"
"__vt","805cbda0","undefined1","1","cM3dGAab"
"__vt","805cbdac","undefined1","1","cCcD_ShapeAttr"
"__vt","805cbe00","undefined1","1","dBgS_ObjAcch"
"__vt","805cbe24","undefined1","1","mDoExt_btkAnm"
"__vt","805cbe30","undefined1","1","mDoExt_brkAnm"
"__vt","805cbe3c","undefined1","1","mDoExt_baseAnm"
"__vt","805cbe48","undefined1","1","daBmd_HIO_c"
"__global_destructor_chain","805cbe58","undefined4","4","global_destructor_chain"
"DAT_805cbed4","805cbed4","undefined1","1","Global"
"DAT_805cbed8","805cbed8","undefined4","4","Global"
"DAT_805cbedc","805cbedc","undefined4","4","Global"
"DAT_805cbee4","805cbee4","undefined2","2","Global"
"init$4247","805cbef4","undefined1","1","d_a_bmd"
"g_pos$4245","805cbef8","undefined4","4","d_a_bmd"
"DAT_805cbefc","805cbefc","undefined4","4","Global"
"DAT_805cbf00","805cbf00","undefined4","4","Global"
"PTR___sinit_d_a_bmdfoot_cpp_805cf3ac","805cf3ac","pointer","4","Global"
"__destroy_global_chain_reference","805cf3b4","pointer","4","global_destructor_chain"
"@4156","805cf3bc","undefined4","4","d_a_bmdfoot"
"@4157","805cf3c0","undefined4","4","d_a_bmdfoot"
"@4259","805cf3c4","undefined4","4","d_a_bmdfoot"
"@4260","805cf3c8","undefined4","4","d_a_bmdfoot"
"@4261","805cf3cc","undefined4","4","d_a_bmdfoot"
"@4262","805cf3d0","undefined4","4","d_a_bmdfoot"
"@4263","805cf3d4","undefined4","4","d_a_bmdfoot"
"@4264","805cf3d8","undefined4","4","d_a_bmdfoot"
"@4265","805cf3dc","undefined4","4","d_a_bmdfoot"
"@4266","805cf3e0","undefined4","4","d_a_bmdfoot"
"@4267","805cf3e4","undefined4","4","d_a_bmdfoot"
"@4269","805cf3ec","undefined8","8","d_a_bmdfoot"
"@4383","805cf3f4","undefined4","4","d_a_bmdfoot"
"@4384","805cf3f8","undefined4","4","d_a_bmdfoot"
"@4385","805cf3fc","undefined4","4","d_a_bmdfoot"
"@4386","805cf400","undefined4","4","d_a_bmdfoot"
"@4387","805cf404","undefined4","4","d_a_bmdfoot"
"@4388","805cf408","undefined4","4","d_a_bmdfoot"
"@4389","805cf40c","undefined4","4","d_a_bmdfoot"
"@4390","805cf410","undefined4","4","d_a_bmdfoot"
"@4473","805cf414","undefined8","8","d_a_bmdfoot"
"@4474","805cf41c","undefined8","8","d_a_bmdfoot"
"@4475","805cf424","undefined4","4","d_a_bmdfoot"
"@4476","805cf428","undefined4","4","d_a_bmdfoot"
"@4707","805cf42c","undefined4","4","d_a_bmdfoot"
"@4708","805cf430","undefined4","4","d_a_bmdfoot"
"@4709","805cf434","undefined4","4","d_a_bmdfoot"
"@4711","805cf43c","undefined8","8","d_a_bmdfoot"
"@4751","805cf444","undefined4","4","d_a_bmdfoot"
"@4807","805cf448","undefined4","4","d_a_bmdfoot"
"@4894","805cf44c","undefined4","4","d_a_bmdfoot"
"@5077","805cf450","undefined4","4","d_a_bmdfoot"
"@stringBase0","805cf454","string","8","d_a_bmdfoot"
"s_d_a_bmdfoot.cpp_805cf45c","805cf45c","string","16","Global"
"s_i_this->btk_805cf46c","805cf46c","string","12","Global"
"eff_id$4181","805cf486","undefined4","4","d_a_bmdfoot"
"DAT_805cf48a","805cf48a","undefined4","4","Global"
"jno$4299","805cf492","undefined4","4","d_a_bmdfoot"
"DAT_805cf496","805cf496","undefined4","4","Global"
"col_joint$4314","805cf49e","undefined4","4","d_a_bmdfoot"
"DAT_805cf4a2","805cf4a2","undefined4","4","Global"
"col_joint$4500","805cf4b2","undefined4","4","d_a_bmdfoot"
"DAT_805cf4b6","805cf4b6","undefined4","4","Global"
"@4681","805cf4c2","pointer","4","d_a_bmdfoot"
"","805cf4c6","pointer","4",""
"","805cf4ca","pointer","4",""
"","805cf4ce","pointer","4",""
"","805cf4d2","pointer","4",""
"","805cf4d6","pointer","4",""
"","805cf4da","pointer","4",""
"","805cf4de","pointer","4",""
"@4808","805cf4e2","pointer","4","d_a_bmdfoot"
"","805cf4e6","pointer","4",""
"","805cf4ea","pointer","4",""
"","805cf4ee","pointer","4",""
"","805cf4f2","pointer","4",""
"","805cf4f6","pointer","4",""
"","805cf4fa","pointer","4",""
"","805cf4fe","pointer","4",""
"","805cf502","pointer","4",""
"","805cf506","pointer","4",""
"","805cf50a","pointer","4",""
"","805cf50e","pointer","4",""
"__vt","805cf5a2","undefined1","1","JPACallBackBase<JPABaseEmitter*>"
"__vt","805cf5be","undefined1","1","dPa_levelEcallBack"
"__vt","805cf5de","undefined1","1","cM3dGAab"
"__vt","805cf5ea","undefined1","1","cCcD_ShapeAttr"
"__vt","805cf63e","undefined1","1","cM3dGSph"
"__vt","805cf64a","undefined1","1","dCcD_Sph"
"__vt","805cf6d2","undefined1","1","mDoExt_btkAnm"
"__vt","805cf6de","undefined1","1","mDoExt_baseAnm"
"__vt","805cf6ea","undefined1","1","daBmdfoot_HIO_c"
"__global_destructor_chain","805cf6f8","undefined4","4","global_destructor_chain"
"boss","805cf74c","undefined4","4","d_a_bmdfoot"
"hio_set","805cf750","undefined1","1","d_a_bmdfoot"
"DAT_805cf764","805cf764","undefined1","1","Global"
"DAT_805cf766","805cf766","undefined2","2","Global"
"DAT_805cf768","805cf768","undefined2","2","Global"
